"age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
31,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
25,10,"Married","Blue-Collar","CaucYes","Male",38,"incB",0,0,"ChildNo"
36,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
29,10,"Never-Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
37,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
42,16,"Never-Married","Professional","CaucYes","Female",45,"incB",0,0,"ChildNo"
30,9,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
32,10,"Never-Married","White-Collar","CaucYes","Male",70,"incB",0,0,"ChildNo"
47,13,"Never-Married","White-Collar","CaucNo","Male",45,"incH",9.26112853880829,0,"ChildNo"
44,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
19,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildYes"
22,9,"Married","White-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
51,5,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
69,9,"Married","Blue-Collar","CaucYes","Male",16,"incB",0,0,"ChildNo"
33,9,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
22,10,"Never-Married","Admin","CaucYes","Female",55,"incB",0,0,"ChildNo"
33,13,"Never-Married","Other-occups","CaucYes","Female",45,"incH",0,0,"ChildNo"
20,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
28,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
25,9,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
27,9,"Never-Married","Service","CaucYes","Male",48,"incB",0,0,"ChildNo"
22,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
67,9,"Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
31,9,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
43,15,"Married","Professional","CaucNo","Male",50,"incH",0,0,"ChildNo"
33,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
37,9,"Married","Professional","CaucYes","Female",35,"incH",0,0,"ChildNo"
27,9,"Married","Blue-Collar","CaucNo","Male",60,"incB",0,0,"ChildNo"
36,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
33,12,"Not-Married","Sales","CaucYes","Female",45,"incB",0,0,"ChildNo"
63,13,"Married","Sales","CaucYes","Male",40,"incH",9.61747075940341,0,"ChildNo"
48,13,"Not-Married","Service","CaucYes","Female",56,"incH",0,0,"ChildNo"
25,9,"Never-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
41,9,"Married","Service","CaucYes","Male",10,"incB",0,0,"ChildNo"
26,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
23,10,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildYes"
33,9,"Never-Married","Service","CaucNo","Female",40,"incB",7.51316354523408,0,"ChildNo"
30,14,"Married","Professional","CaucNo","Male",17,"incB",0,0,"ChildNo"
67,9,"Widowed","Service","CaucYes","Female",20,"incB",0,0,"ChildNo"
32,9,"Married","Sales","CaucYes","Male",55,"incH",0,0,"ChildNo"
48,9,"Not-Married","Blue-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
51,9,"Widowed","Service","CaucYes","Female",24,"incB",0,0,"ChildNo"
39,14,"Never-Married","Sales","CaucNo","Male",40,"incB",0,0,"ChildNo"
40,13,"Married","Professional","CaucYes","Male",60,"incB",0,0,"ChildNo"
40,9,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
19,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
28,9,"Not-Married","Blue-Collar","CaucYes","Female",36,"incB",0,0,"ChildNo"
47,13,"Married","Professional","CaucYes","Male",60,"incH",0,0,"ChildNo"
20,10,"Never-Married","Professional","CaucYes","Female",20,"incB",0,0,"ChildNo"
41,9,"Widowed","White-Collar","CaucYes","Male",40,"incB",6.81892406527552,0,"ChildNo"
29,10,"Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
40,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
61,9,"Widowed","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
25,7,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
26,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
43,13,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
43,14,"Not-Married","Professional","CaucNo","Female",40,"incH",9.16565676434954,0,"ChildNo"
73,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",8.15248607578024,0,"ChildNo"
46,10,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
19,10,"Never-Married","Service","CaucYes","Male",20,"incB",0,0,"ChildYes"
37,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
26,10,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
47,9,"Not-Married","Sales","CaucYes","Male",40,"incB",0,7.53743003658651,"ChildYes"
47,14,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
29,13,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
29,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
33,13,"Married","White-Collar","CaucYes","Male",55,"incB",0,0,"ChildYes"
20,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
28,6,"Married","Blue-Collar","CaucNo","Female",48,"incB",0,0,"ChildNo"
41,14,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
43,13,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
35,5,"Married","Blue-Collar","CaucYes","Male",46,"incB",0,0,"ChildNo"
18,8,"Never-Married","Service","CaucYes","Female",25,"incB",0,0,"ChildYes"
55,10,"Not-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
44,9,"Not-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildYes"
64,9,"Widowed","Service","CaucYes","Female",15,"incB",0,0,"ChildNo"
34,11,"Married","Blue-Collar","CaucYes","Male",75,"incB",0,0,"ChildNo"
38,10,"Married","Sales","CaucYes","Male",60,"incH",0,0,"ChildNo"
25,9,"Never-Married","Service","CaucYes","Female",8,"incB",0,0,"ChildYes"
21,10,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
37,2,"Married","Service","CaucYes","Male",53,"incB",0,0,"ChildNo"
39,10,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
34,10,"Not-Married","Admin","CaucYes","Female",50,"incB",0,0,"ChildNo"
23,13,"Never-Married","White-Collar","CaucYes","Female",45,"incB",0,0,"ChildNo"
54,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
49,14,"Not-Married","White-Collar","CaucYes","Male",70,"incH",0,0,"ChildNo"
25,9,"Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
51,12,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
29,9,"Never-Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
27,13,"Married","Other-occups","CaucNo","Female",48,"incB",0,0,"ChildNo"
53,9,"Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
68,13,"Married","Professional","CaucYes","Male",55,"incH",0,0,"ChildNo"
56,9,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
24,9,"Not-Married","Sales","CaucNo","Female",48,"incB",0,0,"ChildNo"
24,10,"Never-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildYes"
41,14,"Married","White-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
45,9,"Never-Married","Sales","CaucYes","Female",19,"incB",0,0,"ChildYes"
35,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
21,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
45,7,"Not-Married","Admin","CaucNo","Female",25,"incB",0,0,"ChildNo"
18,7,"Never-Married","Sales","CaucYes","Female",30,"incB",0,0,"ChildNo"
49,13,"Never-Married","Service","CaucYes","Male",25,"incB",0,0,"ChildNo"
49,11,"Not-Married","Professional","CaucYes","Female",36,"incB",0,0,"ChildYes"
45,13,"Married","Professional","CaucYes","Male",37,"incB",0,0,"ChildNo"
27,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
28,10,"Married","White-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
35,13,"Married","Professional","CaucYes","Male",45,"incH",0,0,"ChildNo"
33,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
35,7,"Married","Sales","CaucYes","Male",35,"incB",0,0,"ChildNo"
19,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
33,10,"Never-Married","Service","CaucYes","Female",28,"incB",0,0,"ChildNo"
28,9,"Not-Married","Sales","CaucNo","Male",40,"incH",9.55286568031047,0,"ChildNo"
49,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
39,10,"Married","Professional","CaucYes","Male",25,"incB",0,0,"ChildNo"
22,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
42,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
22,10,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
18,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
49,5,"Widowed","Blue-Collar","CaucYes","Male",40,"incH",0,7.7106533235012,"ChildNo"
33,16,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
28,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
42,4,"Not-Married","Professional","CaucYes","Male",35,"incB",0,0,"ChildNo"
20,10,"Never-Married","Service","CaucYes","Male",25,"incB",7.68570306123455,0,"ChildYes"
50,10,"Married","Other-occups","CaucYes","Male",48,"incB",0,0,"ChildNo"
32,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
31,9,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
29,11,"Never-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
46,10,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
32,16,"Never-Married","Professional","CaucYes","Male",77,"incB",0,0,"ChildNo"
61,9,"Widowed","Admin","CaucYes","Female",24,"incB",0,0,"ChildNo"
43,7,"Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
35,9,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
39,13,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
42,10,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
23,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
32,13,"Married","Sales","CaucYes","Male",45,"incB",0,0,"ChildNo"
52,9,"Married","Blue-Collar","CaucYes","Male",85,"incH",0,0,"ChildNo"
36,12,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
50,9,"Widowed","Sales","CaucYes","Female",72,"incH",0,7.80180040190897,"ChildNo"
71,15,"Married","Professional","CaucYes","Male",12,"incH",0,0,"ChildNo"
27,9,"Never-Married","Service","CaucNo","Female",30,"incB",0,0,"ChildNo"
56,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
28,10,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
45,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
28,9,"Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
28,10,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
18,10,"Never-Married","Blue-Collar","CaucYes","Female",15,"incB",0,0,"ChildNo"
62,4,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
35,8,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
39,6,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
24,10,"Never-Married","Admin","CaucNo","Male",20,"incB",0,0,"ChildNo"
58,5,"Not-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
48,9,"Not-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
57,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
31,13,"Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
25,9,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
34,13,"Married","Professional","CaucYes","Female",36,"incH",9.61747075940341,0,"ChildNo"
29,4,"Married","Blue-Collar","CaucYes","Male",72,"incB",0,0,"ChildNo"
38,12,"Not-Married","White-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
21,10,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildYes"
34,9,"Married","Blue-Collar","CaucYes","Male",70,"incB",0,0,"ChildNo"
50,13,"Never-Married","Sales","CaucYes","Female",32,"incB",0,0,"ChildNo"
50,9,"Not-Married","Professional","CaucNo","Female",40,"incB",0,0,"ChildNo"
49,11,"Not-Married","White-Collar","CaucNo","Female",45,"incB",0,0,"ChildNo"
30,13,"Never-Married","Professional","CaucYes","Male",70,"incB",0,0,"ChildNo"
29,14,"Married","Professional","CaucNo","Male",20,"incB",0,0,"ChildNo"
22,10,"Never-Married","Admin","CaucNo","Male",20,"incB",0,0,"ChildNo"
42,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
31,10,"Not-Married","Service","CaucYes","Female",48,"incB",0,0,"ChildNo"
42,13,"Married","Professional","CaucYes","Male",21,"incB",0,0,"ChildNo"
20,10,"Never-Married","Service","CaucYes","Male",20,"incB",0,0,"ChildYes"
50,6,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
27,5,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
26,7,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
20,10,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildYes"
51,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
52,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
33,9,"Not-Married","Admin","CaucYes","Male",38,"incB",0,0,"ChildNo"
31,13,"Married","Admin","CaucNo","Male",60,"incB",0,0,"ChildNo"
24,10,"Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
56,13,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
29,7,"Married","Blue-Collar","CaucYes","Male",50,"incB",8.27969713387763,0,"ChildNo"
18,9,"Never-Married","Sales","CaucYes","Female",30,"incB",6.96224346426621,0,"ChildNo"
43,10,"Married","Blue-Collar","CaucNo","Male",50,"incB",0,0,"ChildNo"
43,16,"Not-Married","Professional","CaucYes","Male",64,"incH",10.1360664506368,0,"ChildNo"
21,9,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
51,9,"Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
41,10,"Married","Blue-Collar","CaucYes","Male",65,"incH",0,0,"ChildNo"
45,10,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
20,9,"Never-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildNo"
28,13,"Married","White-Collar","CaucYes","Female",60,"incH",0,0,"ChildNo"
50,14,"Married","Professional","CaucYes","Female",40,"incH",9.61747075940341,0,"ChildNo"
47,13,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
80,4,"Widowed","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
47,9,"Married","Admin","CaucYes","Female",35,"incB",0,0,"ChildNo"
45,9,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
37,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
27,10,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
18,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
57,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
26,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
26,14,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
36,13,"Married","Professional","CaucYes","Male",45,"incH",0,0,"ChildNo"
51,9,"Married","Blue-Collar","CaucYes","Male",80,"incH",0,0,"ChildNo"
38,10,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
51,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
24,7,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
35,9,"Not-Married","Blue-Collar","CaucYes","Male",65,"incB",0,0,"ChildNo"
51,13,"Married","White-Collar","CaucYes","Male",40,"incH",9.61747075940341,0,"ChildNo"
28,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
37,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
43,9,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
23,9,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
42,13,"Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
58,10,"Married","Admin","CaucYes","Female",40,"incH",0,0,"ChildNo"
52,9,"Married","Service","CaucNo","Female",20,"incB",0,0,"ChildNo"
29,9,"Not-Married","Sales","CaucNo","Female",50,"incB",0,0,"ChildNo"
27,10,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
28,10,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildYes"
59,12,"Married","Blue-Collar","CaucYes","Male",20,"incH",8.89549263145163,0,"ChildNo"
28,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
24,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
20,6,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
54,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
65,9,"Not-Married","Service","CaucYes","Male",25,"incB",0,0,"ChildNo"
38,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
29,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
27,9,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildYes"
36,14,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
55,9,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
22,3,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
28,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
20,10,"Never-Married","Sales","CaucYes","Female",30,"incB",0,0,"ChildYes"
24,13,"Married","Professional","CaucYes","Male",40,"incB",8.27103686579295,0,"ChildNo"
36,14,"Married","White-Collar","CaucYes","Male",50,"incH",9.61747075940341,0,"ChildNo"
68,9,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
49,9,"Not-Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
18,4,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
50,16,"Not-Married","Professional","CaucYes","Female",60,"incH",0,0,"ChildNo"
37,8,"Not-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
60,14,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
43,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
43,16,"Married","Professional","CaucYes","Female",70,"incH",0,0,"ChildNo"
43,10,"Never-Married","White-Collar","CaucYes","Female",50,"incB",0,0,"ChildNo"
21,10,"Never-Married","Admin","CaucYes","Female",15,"incB",0,0,"ChildYes"
48,10,"Married","Blue-Collar","CaucYes","Male",60,"incH",8.89549263145163,0,"ChildNo"
56,13,"Never-Married","White-Collar","CaucYes","Male",45,"incH",9.55286568031047,0,"ChildNo"
21,12,"Never-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildYes"
28,12,"Married","Other-occups","CaucNo","Male",40,"incH",0,0,"ChildNo"
39,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
40,4,"Married","Sales","CaucYes","Male",40,"incB",8.31016902198191,0,"ChildNo"
38,12,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
59,10,"Married","Professional","CaucYes","Male",36,"incH",0,0,"ChildNo"
51,9,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
19,9,"Never-Married","Blue-Collar","CaucYes","Male",16,"incB",0,0,"ChildYes"
23,9,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
31,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
42,12,"Married","Professional","CaucNo","Male",40,"incB",0,0,"ChildNo"
43,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
45,10,"Married","Blue-Collar","CaucYes","Male",55,"incH",0,0,"ChildNo"
34,10,"Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
21,9,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildYes"
34,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
55,10,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
30,11,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
29,9,"Married","Blue-Collar","CaucYes","Male",48,"incB",8.05134093329298,0,"ChildNo"
19,10,"Never-Married","Admin","CaucYes","Female",20,"incB",0,0,"ChildYes"
45,13,"Not-Married","Professional","CaucYes","Male",35,"incB",0,0,"ChildNo"
42,13,"Married","Service","CaucNo","Male",72,"incH",0,0,"ChildNo"
32,13,"Never-Married","Sales","CaucYes","Female",40,"incB",0,7.37211802833779,"ChildNo"
90,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
44,13,"Married","Other-occups","CaucYes","Male",44,"incH",0,0,"ChildNo"
34,9,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
35,8,"Not-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildNo"
39,10,"Never-Married","Blue-Collar","CaucYes","Male",25,"incB",0,0,"ChildNo"
29,13,"Never-Married","Professional","CaucNo","Male",40,"incB",0,0,"ChildNo"
24,9,"Never-Married","Service","CaucYes","Female",32,"incB",0,0,"ChildNo"
49,10,"Married","Service","CaucYes","Male",17,"incB",0,0,"ChildNo"
54,13,"Married","White-Collar","CaucNo","Male",60,"incH",9.61747075940341,0,"ChildNo"
31,5,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
44,10,"Not-Married","White-Collar","CaucYes","Female",50,"incB",0,0,"ChildNo"
27,9,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
24,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
30,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
27,10,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
