"","age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
"4265",49,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"6497",20,9,"Never-Married","Admin","CaucYes","Female",10,"incB",0,0,"ChildYes"
"1269",37,10,"Married","Admin","CaucYes","Male",37,"incB",0,0,"ChildNo"
"43008",41,13,"Not-Married","White-Collar","CaucYes","Female",45,"incH",0,0,"ChildNo"
"40173",42,14,"Never-Married","Professional","CaucYes","Male",45,"incB",0,0,"ChildYes"
"17395",45,10,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"11956",44,9,"Married","White-Collar","CaucYes","Male",70,"incH",0,7.54327334670545,"ChildNo"
"40044",53,13,"Never-Married","White-Collar","CaucYes","Male",42,"incB",0,0,"ChildNo"
"29415",33,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"15562",53,13,"Married","Sales","CaucYes","Male",60,"incH",0,0,"ChildNo"
"42933",54,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4729",22,13,"Never-Married","Professional","CaucYes","Female",43,"incB",0,0,"ChildYes"
"19280",32,10,"Not-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"20369",37,13,"Married","Admin","CaucYes","Male",40,"incH",8.89549263145163,0,"ChildNo"
"39445",42,11,"Married","Blue-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
"44244",30,6,"Not-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"44270",64,9,"Widowed","Service","CaucYes","Male",28,"incB",0,0,"ChildNo"
"14820",34,9,"Not-Married","Blue-Collar","CaucYes","Male",38,"incB",0,7.25063551189868,"ChildNo"
"35991",30,10,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"7288",35,9,"Married","Service","CaucYes","Male",40,"incH",0,0,"ChildNo"
"31157",20,5,"Never-Married","Blue-Collar","CaucYes","Male",28,"incB",0,0,"ChildYes"
"21549",55,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.94754601503218,0,"ChildNo"
"39524",51,10,"Married","Admin","CaucYes","Male",38,"incB",0,0,"ChildNo"
"21036",25,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"29008",75,14,"Never-Married","Other-occups","CaucYes","Male",16,"incB",0,0,"ChildNo"
"22157",44,9,"Married","Other-occups","CaucYes","Male",52,"incH",0,0,"ChildNo"
"44819",30,11,"Not-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"38512",66,11,"Married","Blue-Collar","CaucYes","Male",38,"incB",0,0,"ChildNo"
"11286",45,9,"Not-Married","Blue-Collar","CaucYes","Male",72,"incB",0,0,"ChildNo"
"33118",39,13,"Married","Service","CaucYes","Male",60,"incB",0,0,"ChildNo"
"48185",28,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"13442",32,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"38942",67,12,"Not-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
"22205",34,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,7.52240023138712,"ChildNo"
"24285",57,9,"Married","White-Collar","CaucYes","Male",1,"incB",0,0,"ChildNo"
"8209",42,14,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"33432",73,10,"Married","Professional","CaucYes","Female",1,"incB",0,0,"ChildNo"
"9834",60,13,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"37702",43,5,"Married","Admin","CaucYes","Male",84,"incB",0,0,"ChildNo"
"10991",30,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"39965",36,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20379",31,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"21272",50,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"17479",28,9,"Never-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildYes"
"41292",23,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"6650",34,11,"Married","Blue-Collar","CaucYes","Male",32,"incH",0,0,"ChildNo"
"30533",41,12,"Not-Married","Professional","CaucYes","Male",80,"incB",0,0,"ChildNo"
"45481",28,11,"Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
"12239",40,5,"Not-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"14856",58,16,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"6001",79,7,"Married","White-Collar","CaucYes","Male",7,"incB",0,0,"ChildNo"
"38620",38,14,"Never-Married","White-Collar","CaucYes","Female",40,"incH",0,0,"ChildNo"
"22677",49,9,"Not-Married","Service","CaucNo","Female",32,"incB",0,0,"ChildNo"
"16135",71,14,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildNo"
"16696",38,11,"Never-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildYes"
"8250",44,15,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"21099",20,10,"Never-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"10918",30,10,"Married","White-Collar","CaucYes","Male",70,"incB",0,0,"ChildNo"
"17530",40,13,"Not-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"32929",45,10,"Married","Sales","CaucYes","Male",60,"incH",0,0,"ChildNo"
"31478",47,9,"Married","Service","CaucYes","Female",35,"incB",0,0,"ChildNo"
"17486",38,14,"Married","Professional","CaucNo","Male",40,"incH",0,0,"ChildNo"
"6238",55,4,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"22350",21,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"11458",62,9,"Widowed","White-Collar","CaucYes","Female",36,"incB",0,0,"ChildNo"
"5324",31,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"27340",52,6,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"8733",22,10,"Never-Married","Service","CaucYes","Male",40,"incB",8.10952565975287,0,"ChildNo"
"12733",50,14,"Married","White-Collar","CaucNo","Male",40,"incH",8.89549263145163,0,"ChildNo"
"21461",18,7,"Never-Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildYes"
"45986",61,9,"Not-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
"48001",44,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"19049",21,10,"Never-Married","White-Collar","CaucYes","Female",38,"incB",0,0,"ChildNo"
"45417",29,10,"Not-Married","Admin","CaucYes","Female",35,"incB",0,0,"ChildNo"
"20891",35,9,"Married","Blue-Collar","CaucYes","Male",60,"incH",8.89549263145163,0,"ChildNo"
"24302",48,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"21058",20,9,"Never-Married","Sales","CaucNo","Female",35,"incB",0,0,"ChildNo"
"6382",40,9,"Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"13221",40,10,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"28950",22,10,"Never-Married","Blue-Collar","CaucYes","Female",30,"incB",0,0,"ChildYes"
"10888",44,13,"Married","Other-occups","CaucYes","Female",20,"incH",0,0,"ChildNo"
"30161",38,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"551",46,10,"Not-Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"34314",62,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20123",46,4,"Never-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"45198",47,13,"Married","Admin","CaucYes","Female",40,"incH",8.94754601503218,0,"ChildNo"
"7590",46,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,7.25063551189868,"ChildNo"
"8584",49,9,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"34306",29,9,"Married","Blue-Collar","CaucYes","Male",70,"incB",0,0,"ChildNo"
"8017",20,10,"Never-Married","Sales","CaucNo","Female",40,"incB",0,0,"ChildNo"
"47824",50,14,"Not-Married","White-Collar","CaucNo","Male",45,"incB",0,0,"ChildNo"
"14826",29,11,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"38475",31,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19527",25,13,"Never-Married","Other-occups","CaucNo","Female",40,"incB",0,0,"ChildNo"
"35001",63,14,"Married","Sales","CaucYes","Male",60,"incH",0,0,"ChildNo"
"28068",24,8,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19304",31,5,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
"12761",24,10,"Never-Married","Admin","CaucNo","Female",25,"incB",0,0,"ChildYes"
"4653",48,9,"Not-Married","Professional","CaucYes","Female",38,"incB",0,0,"ChildNo"
"18216",53,11,"Married","Professional","CaucYes","Male",40,"incH",8.38640090116621,0,"ChildNo"
"39089",24,7,"Never-Married","Professional","CaucNo","Female",30,"incB",0,0,"ChildNo"
"23807",42,11,"Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"28237",18,9,"Never-Married","Sales","CaucYes","Female",20,"incB",0,0,"ChildNo"
"14113",23,10,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"26939",35,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"10010",68,13,"Married","Professional","CaucYes","Male",55,"incH",0,0,"ChildNo"
"48175",18,8,"Never-Married","Service","CaucYes","Male",30,"incB",0,0,"ChildYes"
"45275",56,13,"Married","White-Collar","CaucYes","Male",55,"incH",0,7.55118686729615,"ChildNo"
"36854",38,10,"Married","Blue-Collar","CaucYes","Male",48,"incH",0,0,"ChildNo"
"20604",49,13,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"3285",27,15,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"24980",34,10,"Not-Married","Sales","CaucYes","Female",60,"incB",0,0,"ChildNo"
"41764",73,9,"Not-Married","Admin","CaucYes","Female",20,"incH",10.1316186453614,0,"ChildNo"
"10836",30,13,"Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
"12299",28,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"45714",59,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"44325",35,11,"Married","Sales","CaucYes","Male",65,"incB",0,0,"ChildNo"
"41503",44,11,"Married","Blue-Collar","CaucYes","Female",40,"incH",8.38640090116621,0,"ChildNo"
"32701",23,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"28660",36,11,"Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"7594",60,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,7.75790620835175,"ChildNo"
"5355",49,13,"Not-Married","White-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"19260",25,12,"Never-Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"36519",50,9,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
"16728",30,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"45764",25,9,"Never-Married","Other-occups","CaucNo","Female",35,"incB",0,0,"ChildNo"
"42644",44,9,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"22600",47,9,"Married","Admin","CaucYes","Male",70,"incB",0,0,"ChildNo"
"45230",36,9,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"3738",18,7,"Never-Married","Service","CaucNo","Male",30,"incB",0,0,"ChildNo"
"1117",36,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19054",27,9,"Never-Married","Blue-Collar","CaucYes","Male",99,"incB",0,0,"ChildNo"
"33942",28,14,"Married","Sales","CaucYes","Male",60,"incH",0,0,"ChildNo"
"37829",40,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"22080",31,9,"Married","Admin","CaucNo","Male",40,"incB",0,0,"ChildNo"
"26984",36,13,"Married","White-Collar","CaucYes","Male",50,"incH",8.38640090116621,0,"ChildNo"
"2992",62,10,"Not-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"29467",64,9,"Married","Blue-Collar","CaucYes","Male",25,"incB",0,0,"ChildNo"
"3383",46,11,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"1728",29,9,"Not-Married","Sales","CaucYes","Male",45,"incB",0,0,"ChildNo"
"47251",24,11,"Never-Married","Other-occups","CaucYes","Female",38,"incB",0,0,"ChildYes"
"45807",37,10,"Not-Married","Admin","CaucYes","Female",38,"incB",0,0,"ChildNo"
"23040",22,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"15435",29,12,"Not-Married","Sales","CaucYes","Female",40,"incB",8.1371033896393,0,"ChildNo"
"28794",35,9,"Never-Married","Blue-Collar","CaucYes","Male",70,"incB",0,0,"ChildNo"
"10106",52,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"23682",56,10,"Married","Sales","CaucYes","Male",50,"incH",0,7.52240023138712,"ChildNo"
"23679",69,15,"Married","Professional","CaucYes","Male",40,"incH",11.5129254649702,0,"ChildNo"
"33826",39,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"38623",48,9,"Married","White-Collar","CaucYes","Male",70,"incH",0,0,"ChildNo"
"32948",49,9,"Not-Married","Admin","CaucNo","Female",37,"incB",0,0,"ChildNo"
"38490",55,5,"Married","Sales","CaucYes","Male",58,"incB",0,0,"ChildNo"
"31291",55,13,"Married","Professional","CaucYes","Female",8,"incB",0,0,"ChildNo"
"39962",62,13,"Married","White-Collar","CaucYes","Male",50,"incB",8.51998927871824,0,"ChildNo"
"29718",49,14,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
"28448",39,13,"Not-Married","White-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
"13123",27,3,"Never-Married","Sales","CaucNo","Female",20,"incB",0,0,"ChildYes"
"14423",42,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",8.10952565975287,0,"ChildNo"
"10149",23,9,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
"45846",42,10,"Married","Other-occups","CaucNo","Male",40,"incH",0,0,"ChildNo"
"20102",54,11,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"1376",41,9,"Not-Married","Sales","CaucNo","Female",40,"incB",0,0,"ChildNo"
"45151",61,9,"Married","Blue-Collar","CaucYes","Male",15,"incB",0,0,"ChildNo"
"15148",30,9,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"33060",34,3,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"1093",31,16,"Not-Married","Professional","CaucNo","Male",60,"incB",0,0,"ChildNo"
"26842",25,10,"Married","White-Collar","CaucNo","Female",40,"incH",0,0,"ChildNo"
"37213",37,11,"Never-Married","Professional","CaucYes","Female",48,"incH",0,0,"ChildNo"
"20751",37,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"48375",47,12,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"44316",72,4,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"38928",42,9,"Not-Married","Blue-Collar","CaucYes","Male",27,"incB",0,0,"ChildNo"
"12186",34,13,"Not-Married","Professional","CaucYes","Female",50,"incB",0,0,"ChildNo"
"43263",52,6,"Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"32168",35,14,"Never-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"31706",51,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"13800",22,13,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"34870",23,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"12427",19,8,"Not-Married","Service","CaucNo","Female",20,"incB",0,0,"ChildYes"
"32772",19,7,"Never-Married","Sales","CaucYes","Male",12,"incB",0,0,"ChildNo"
"24021",27,9,"Never-Married","Service","CaucYes","Male",22,"incB",0,0,"ChildYes"
"28098",22,9,"Never-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"23360",24,13,"Married","Professional","CaucYes","Male",30,"incB",0,0,"ChildNo"
"4056",50,15,"Married","Professional","CaucNo","Male",50,"incH",8.94754601503218,0,"ChildNo"
"23529",72,9,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
"12213",45,13,"Not-Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"31751",44,13,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"26852",27,13,"Never-Married","Blue-Collar","CaucYes","Male",41,"incB",0,0,"ChildNo"
"20987",32,10,"Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
"21729",23,13,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
"22924",64,10,"Widowed","Other-occups","CaucYes","Female",35,"incB",0,0,"ChildNo"
"38392",46,13,"Married","Professional","CaucYes","Male",50,"incH",8.04044688130311,0,"ChildNo"
"13161",30,13,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",8.49002752334347,0,"ChildNo"
"14969",47,9,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"1732",46,10,"Never-Married","White-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"34237",49,10,"Married","Service","CaucYes","Male",70,"incH",0,0,"ChildNo"
"41046",32,10,"Never-Married","Service","CaucYes","Female",40,"incB",8.20930841164694,0,"ChildNo"
"43639",38,9,"Not-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"10700",26,10,"Married","Sales","CaucNo","Female",40,"incB",0,0,"ChildNo"
"15999",41,10,"Married","White-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"47469",45,13,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"48182",36,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"7986",33,13,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
"33521",59,9,"Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"42789",43,9,"Married","Admin","CaucYes","Male",40,"incB",8.27103686579295,0,"ChildNo"
"29243",49,13,"Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"37562",38,14,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"8277",23,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
"43969",34,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"29275",38,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"3716",21,10,"Never-Married","Admin","CaucNo","Male",20,"incB",0,0,"ChildYes"
"15166",57,9,"Married","Blue-Collar","CaucYes","Male",25,"incH",0,0,"ChildNo"
"33195",24,10,"Never-Married","Admin","CaucYes","Female",30,"incB",0,0,"ChildYes"
"18350",24,10,"Never-Married","Sales","CaucYes","Male",35,"incB",0,0,"ChildYes"
"18840",66,12,"Married","Blue-Collar","CaucYes","Male",30,"incB",7.7367436824535,0,"ChildNo"
"32453",32,10,"Married","Sales","CaucYes","Male",32,"incB",0,0,"ChildNo"
"2653",34,13,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"38520",33,12,"Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"29222",20,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"18781",26,13,"Never-Married","Professional","CaucNo","Female",35,"incB",0,0,"ChildNo"
"17950",28,10,"Not-Married","White-Collar","CaucYes","Male",40,"incB",0,7.75790620835175,"ChildYes"
"23678",72,5,"Widowed","Service","CaucNo","Female",20,"incB",0,0,"ChildNo"
"43014",29,12,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"37918",42,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,7.54327334670545,"ChildNo"
"7422",22,13,"Never-Married","Admin","CaucYes","Female",10,"incB",0,0,"ChildYes"
"225",53,1,"Never-Married","Blue-Collar","CaucYes","Female",35,"incB",0,0,"ChildNo"
"47413",33,5,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"9306",28,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"43147",46,14,"Married","White-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"258",32,9,"Not-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildNo"
"22277",39,10,"Not-Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"43143",27,10,"Married","Admin","CaucNo","Male",32,"incB",0,0,"ChildNo"
"35731",54,10,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19856",39,10,"Not-Married","Admin","CaucYes","Female",45,"incB",4.74493212836325,0,"ChildNo"
"9589",53,14,"Not-Married","Professional","CaucNo","Female",40,"incH",0,0,"ChildNo"
"13787",53,10,"Married","Admin","CaucYes","Male",50,"incH",0,0,"ChildNo"
"46522",20,9,"Never-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildYes"
"19604",44,9,"Not-Married","Service","CaucYes","Male",37,"incB",0,0,"ChildNo"
"26010",19,7,"Never-Married","Sales","CaucYes","Male",30,"incB",0,0,"ChildYes"
"17175",44,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"43972",79,9,"Married","Professional","CaucYes","Male",7,"incB",0,0,"ChildNo"
"332",26,13,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"8710",22,10,"Never-Married","Sales","CaucNo","Male",25,"incB",0,0,"ChildYes"
"44082",63,13,"Not-Married","Service","CaucYes","Female",10,"incB",0,0,"ChildNo"
"10961",36,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.55236726642389,0,"ChildNo"
"28657",34,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"14769",32,11,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"27575",59,4,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"44374",67,13,"Married","Sales","CaucYes","Male",40,"incH",0,7.68478394352278,"ChildNo"
"20974",21,9,"Never-Married","Blue-Collar","CaucYes","Male",36,"incB",0,0,"ChildYes"
"15998",68,9,"Widowed","Service","CaucYes","Female",15,"incB",0,0,"ChildNo"
"22272",56,10,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
