"","age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
"4803",25,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4804",27,12,"Never-Married","Service","CaucNo","Female",35,"incB",0,0,"ChildNo"
"4805",48,9,"Married","Blue-Collar","CaucYes","Male",70,"incB",0,0,"ChildNo"
"4806",51,16,"Never-Married","Professional","CaucYes","Female",70,"incH",0,7.35564110297425,"ChildNo"
"4807",36,9,"Not-Married","Blue-Collar","CaucYes","Male",45,"incH",9.06126014896203,0,"ChildNo"
"4808",42,7,"Not-Married","Sales","CaucYes","Male",50,"incH",8.91341571815747,0,"ChildNo"
"4809",49,13,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4810",33,10,"Never-Married","Other-occups","CaucYes","Male",20,"incB",0,0,"ChildYes"
"4811",40,13,"Not-Married","Sales","CaucYes","Male",60,"incH",0,7.35564110297425,"ChildNo"
"4812",26,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4814",59,9,"Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
"4815",30,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"4816",31,12,"Married","Admin","CaucYes","Female",35,"incB",0,0,"ChildNo"
"4817",30,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"4818",27,13,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4820",56,12,"Not-Married","Admin","CaucYes","Female",40,"incB",8.31922993863233,0,"ChildNo"
"4821",24,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4822",47,13,"Not-Married","Sales","CaucYes","Female",50,"incB",0,0,"ChildNo"
"4823",51,13,"Never-Married","Professional","CaucNo","Male",35,"incB",0,0,"ChildNo"
"4824",34,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"4825",47,9,"Not-Married","Service","CaucNo","Male",9,"incB",0,0,"ChildNo"
"4826",47,10,"Married","Admin","CaucYes","Male",44,"incH",0,0,"ChildNo"
"4829",31,7,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4830",42,11,"Not-Married","Service","CaucYes","Female",32,"incB",0,0,"ChildNo"
"4831",52,3,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4832",56,9,"Widowed","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4833",53,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4834",26,10,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
"4835",81,10,"Not-Married","Admin","CaucYes","Female",20,"incB",0,0,"ChildNo"
"4837",57,10,"Not-Married","Professional","CaucYes","Male",48,"incH",0,0,"ChildNo"
"4838",34,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4841",20,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,7.60190195987517,"ChildNo"
"4842",68,10,"Not-Married","Admin","CaucNo","Female",40,"incB",7.76089319585102,0,"ChildNo"
"4843",60,9,"Not-Married","Sales","CaucYes","Female",32,"incB",0,0,"ChildNo"
"4844",37,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4845",25,4,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4846",36,9,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4847",45,12,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4848",34,10,"Married","White-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
"4849",31,13,"Not-Married","White-Collar","CaucYes","Female",70,"incB",0,0,"ChildNo"
"4850",47,13,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"4851",60,9,"Married","Blue-Collar","CaucYes","Male",42,"incH",0,0,"ChildNo"
"4852",75,13,"Married","White-Collar","CaucYes","Male",24,"incB",0,0,"ChildNo"
"4853",43,10,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4855",25,13,"Never-Married","Other-occups","CaucNo","Female",40,"incB",0,6.99668148817654,"ChildNo"
"4856",20,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"4857",32,9,"Never-Married","Sales","CaucYes","Female",50,"incB",0,0,"ChildNo"
"4858",57,13,"Married","White-Collar","CaucYes","Male",20,"incB",0,0,"ChildNo"
"4859",43,10,"Married","Blue-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
"4861",41,13,"Not-Married","Professional","CaucNo","Female",40,"incB",0,0,"ChildNo"
"4862",48,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4863",35,9,"Married","Blue-Collar","CaucYes","Male",90,"incH",8.55236726642389,0,"ChildNo"
"4865",23,9,"Never-Married","Blue-Collar","CaucNo","Female",20,"incB",0,7.37462901521894,"ChildYes"
"4867",33,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"4868",58,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4869",22,10,"Never-Married","Sales","CaucYes","Male",65,"incB",0,0,"ChildNo"
"4870",33,10,"Not-Married","Service","CaucYes","Female",50,"incB",0,0,"ChildNo"
"4871",42,15,"Married","Professional","CaucYes","Male",38,"incH",0,0,"ChildNo"
"4872",25,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"4873",39,9,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"4874",35,13,"Married","Sales","CaucYes","Male",45,"incH",0,0,"ChildNo"
"4875",50,10,"Married","Admin","CaucYes","Female",38,"incH",0,7.55118686729615,"ChildNo"
"4876",49,14,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"4877",25,13,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildYes"
"4878",47,10,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"4879",46,10,"Married","White-Collar","CaucYes","Female",40,"incH",0,0,"ChildNo"
"4880",42,12,"Not-Married","Professional","CaucNo","Male",40,"incB",0,0,"ChildNo"
"4881",37,7,"Never-Married","Blue-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
"4882",25,13,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4883",29,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",8.51998927871824,0,"ChildNo"
"4884",26,10,"Never-Married","Sales","CaucYes","Male",45,"incB",0,0,"ChildNo"
"4886",45,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4887",34,9,"Not-Married","White-Collar","CaucYes","Female",30,"incB",0,0,"ChildNo"
"4888",33,12,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"4889",43,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4890",28,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"4891",51,10,"Married","Blue-Collar","CaucYes","Male",75,"incB",0,0,"ChildNo"
"4893",23,12,"Never-Married","Service","CaucYes","Female",35,"incB",0,0,"ChildYes"
"4895",46,14,"Married","White-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
"4896",38,9,"Never-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"4897",20,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4898",36,13,"Married","Professional","CaucYes","Male",50,"incH",0,7.3038432252777,"ChildNo"
"4899",37,15,"Married","Professional","CaucYes","Male",50,"incH",11.5129254649702,0,"ChildNo"
"4900",44,14,"Never-Married","Professional","CaucYes","Male",42,"incB",0,7.53743003658651,"ChildNo"
"4901",33,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4902",45,13,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4903",47,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4904",54,9,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,7.55118686729615,"ChildNo"
"4906",43,9,"Married","White-Collar","CaucYes","Female",36,"incH",0,0,"ChildNo"
"4907",45,13,"Widowed","Professional","CaucYes","Female",50,"incH",9.26112853880829,0,"ChildNo"
"4908",37,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4909",44,11,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4911",41,9,"Married","Blue-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
"4914",23,13,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4915",35,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.89549263145163,0,"ChildNo"
"4916",18,7,"Never-Married","White-Collar","CaucYes","Male",20,"incB",0,0,"ChildYes"
"4917",47,11,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4919",41,9,"Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"4920",23,10,"Never-Married","Admin","CaucNo","Female",24,"incB",0,0,"ChildNo"
"4921",41,9,"Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4922",26,10,"Married","White-Collar","CaucYes","Male",50,"incB",7.78655180642871,0,"ChildNo"
"4923",30,10,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4924",42,10,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4925",35,9,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4927",29,10,"Not-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4928",21,10,"Not-Married","Admin","CaucYes","Female",15,"incB",0,0,"ChildYes"
"4929",48,14,"Not-Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4931",34,5,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
"4932",19,9,"Never-Married","Service","CaucYes","Female",25,"incB",0,0,"ChildYes"
"4934",31,12,"Not-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
"4935",25,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",7.78655180642871,0,"ChildNo"
"4936",47,9,"Married","Admin","CaucNo","Male",40,"incH",0,0,"ChildNo"
"4937",46,7,"Widowed","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4938",18,8,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
"4939",31,10,"Married","Admin","CaucYes","Female",20,"incB",0,7.46221493976819,"ChildNo"
"4940",28,9,"Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"4941",38,9,"Married","Blue-Collar","CaucYes","Male",48,"incH",0,0,"ChildNo"
"4942",33,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4944",41,11,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4945",46,10,"Married","Sales","CaucYes","Male",40,"incH",9.61747075940341,0,"ChildNo"
"4946",38,10,"Married","Professional","CaucYes","Male",44,"incB",0,0,"ChildNo"
"4947",24,13,"Never-Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
"4948",49,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4949",60,10,"Not-Married","Professional","CaucNo","Female",40,"incB",0,0,"ChildNo"
"4951",63,11,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4952",40,9,"Married","Sales","CaucYes","Male",60,"incH",0,0,"ChildNo"
"4954",49,10,"Married","Admin","CaucYes","Male",50,"incH",0,7.55118686729615,"ChildNo"
"4955",36,9,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4956",65,9,"Married","Service","CaucYes","Male",8,"incB",0,0,"ChildNo"
"4957",41,13,"Widowed","White-Collar","CaucYes","Male",20,"incB",0,0,"ChildNo"
"4958",25,14,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildYes"
"4960",60,11,"Widowed","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4962",28,12,"Married","White-Collar","CaucYes","Female",16,"incH",0,0,"ChildNo"
"4964",47,14,"Never-Married","Professional","CaucYes","Female",35,"incB",0,0,"ChildNo"
"4965",45,10,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"4966",51,13,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4967",23,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
"4968",44,14,"Married","White-Collar","CaucYes","Female",60,"incH",0,7.55118686729615,"ChildNo"
"4969",34,9,"Never-Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"4970",19,10,"Never-Married","Professional","CaucYes","Male",10,"incB",0,0,"ChildYes"
"4972",46,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4974",37,6,"Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"4975",56,15,"Married","Professional","CaucYes","Male",45,"incH",0,0,"ChildNo"
"4976",29,9,"Married","Admin","CaucYes","Male",45,"incB",0,0,"ChildNo"
"4977",46,14,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"4978",55,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4980",34,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4982",41,13,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4985",27,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
"4986",29,10,"Never-Married","Blue-Collar","CaucNo","Male",37,"incB",0,0,"ChildNo"
"4987",19,8,"Never-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildYes"
"4988",47,13,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4989",43,10,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"4990",52,11,"Not-Married","White-Collar","CaucNo","Female",60,"incB",0,0,"ChildNo"
"4992",29,5,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4993",23,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4994",23,10,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"4995",39,13,"Married","White-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"4996",43,3,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"4997",31,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4998",47,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"4999",26,9,"Never-Married","Admin","CaucYes","Male",60,"incB",0,0,"ChildNo"
"5000",58,10,"Never-Married","Professional","CaucYes","Female",55,"incB",0,0,"ChildNo"
"5001",47,15,"Not-Married","Professional","CaucYes","Male",50,"incH",10.2338339214274,0,"ChildNo"
"5002",55,13,"Never-Married","Other-occups","CaucYes","Female",38,"incB",0,7.37211802833779,"ChildNo"
"5006",40,9,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"5007",19,7,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5008",63,13,"Married","Sales","CaucYes","Male",40,"incH",9.26917515769708,0,"ChildNo"
"5010",76,5,"Married","Other-occups","CaucYes","Male",13,"incB",0,0,"ChildNo"
"5012",38,3,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5013",33,14,"Never-Married","Professional","CaucNo","Male",30,"incB",0,0,"ChildNo"
"5016",32,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"5017",44,10,"Not-Married","Professional","CaucYes","Female",25,"incB",0,0,"ChildNo"
"5018",27,9,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildYes"
"5020",22,3,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5022",44,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5023",42,9,"Married","Blue-Collar","CaucNo","Male",60,"incB",0,0,"ChildNo"
"5024",34,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"5025",45,9,"Married","Admin","CaucYes","Male",40,"incB",0,7.42237370098682,"ChildNo"
"5026",57,9,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5027",59,13,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"5029",52,9,"Married","Blue-Collar","CaucNo","Male",49,"incB",0,0,"ChildNo"
"5031",29,9,"Never-Married","Service","CaucYes","Male",30,"incB",0,0,"ChildYes"
"5033",20,10,"Never-Married","Blue-Collar","CaucYes","Male",24,"incB",0,0,"ChildNo"
"5035",50,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"5037",27,12,"Married","Admin","CaucNo","Female",25,"incB",0,0,"ChildNo"
"5038",28,13,"Married","White-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"5039",55,11,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"5041",53,10,"Never-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
"5042",23,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5043",25,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"5044",44,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"5046",48,10,"Married","Professional","CaucYes","Male",35,"incH",0,0,"ChildNo"
"5048",26,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5049",30,4,"Not-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"5051",52,9,"Married","White-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
"5052",52,9,"Married","Sales","CaucYes","Male",50,"incH",8.89549263145163,0,"ChildNo"
"5053",39,9,"Not-Married","Sales","CaucYes","Female",47,"incB",0,0,"ChildNo"
"5054",57,13,"Married","Professional","CaucYes","Male",40,"incH",0,7.55118686729615,"ChildNo"
"5055",21,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",6.38856140554563,0,"ChildYes"
"5056",22,10,"Never-Married","Service","CaucYes","Male",10,"incB",0,0,"ChildYes"
"5057",26,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5058",26,10,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5059",44,11,"Married","White-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"5060",42,10,"Not-Married","Admin","CaucYes","Female",30,"incB",0,0,"ChildNo"
"5061",40,10,"Married","Blue-Collar","CaucYes","Male",43,"incB",0,0,"ChildNo"
"5064",44,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5066",33,2,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5067",45,9,"Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"5068",18,7,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"5070",33,16,"Never-Married","Professional","CaucYes","Female",60,"incH",0,0,"ChildNo"
"5071",20,10,"Never-Married","Professional","CaucYes","Male",15,"incB",0,0,"ChildYes"
"5072",68,9,"Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildNo"
"5074",48,16,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"5075",45,9,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5076",36,9,"Married","Sales","CaucYes","Female",40,"incH",8.94754601503218,0,"ChildNo"
"5078",35,13,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"5079",39,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5080",53,4,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5081",30,10,"Not-Married","Sales","CaucNo","Female",16,"incB",0,0,"ChildNo"
"5085",41,9,"Never-Married","Sales","CaucNo","Female",60,"incB",0,0,"ChildNo"
"5086",52,9,"Married","Blue-Collar","CaucYes","Male",98,"incH",0,0,"ChildNo"
"5087",33,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5088",28,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"5089",25,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.89549263145163,0,"ChildNo"
"5090",53,10,"Married","Sales","CaucYes","Male",55,"incB",0,0,"ChildNo"
"5091",44,2,"Never-Married","Service","CaucYes","Male",10,"incB",0,0,"ChildYes"
"5092",35,9,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"5094",34,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5096",24,10,"Married","Admin","CaucYes","Female",45,"incB",0,0,"ChildNo"
"5097",65,9,"Widowed","Service","CaucNo","Female",25,"incB",0,0,"ChildNo"
"5098",29,12,"Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
"5099",39,15,"Married","Professional","CaucYes","Male",65,"incH",11.5129254649702,0,"ChildNo"
"5100",46,10,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"5101",37,4,"Married","Blue-Collar","CaucYes","Male",60,"incB",7.85593219971861,0,"ChildNo"
"5102",47,14,"Married","White-Collar","CaucYes","Male",47,"incH",0,0,"ChildNo"
"5103",62,10,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5104",54,9,"Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
"5105",90,10,"Never-Married","Service","CaucNo","Male",35,"incB",0,0,"ChildNo"
"5106",33,12,"Not-Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildNo"
"5107",57,10,"Married","White-Collar","CaucYes","Male",45,"incB",0,7.42237370098682,"ChildNo"
"5108",25,12,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"5109",44,10,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
"5110",52,13,"Not-Married","Service","CaucYes","Male",50,"incB",0,0,"ChildNo"
"5112",31,9,"Never-Married","Service","CaucNo","Male",18,"incB",0,0,"ChildNo"
"5114",59,9,"Widowed","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"5115",29,9,"Married","White-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"5116",49,4,"Never-Married","Professional","CaucNo","Male",45,"incB",0,0,"ChildNo"
"5117",34,5,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5118",22,13,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5120",39,9,"Not-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
"5124",28,14,"Married","Professional","CaucYes","Female",55,"incB",0,7.55118686729615,"ChildNo"
"5126",20,9,"Never-Married","Sales","CaucYes","Male",30,"incB",0,0,"ChildNo"
"5127",20,9,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"5128",55,11,"Widowed","White-Collar","CaucNo","Female",38,"incB",0,0,"ChildNo"
"5129",22,10,"Never-Married","Sales","CaucNo","Female",40,"incB",0,0,"ChildYes"
"5132",47,10,"Married","Admin","CaucYes","Female",30,"incB",0,0,"ChildNo"
"5133",23,13,"Never-Married","White-Collar","CaucYes","Female",35,"incB",0,0,"ChildNo"
